Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.9,0.5,0.2,0.6658662500000001,
0.92,0.5,0.2,0.6663062500000001,
0.9400000000000001,0.5,0.2,0.66643125,
0.96,0.5,0.2,0.66602625,
0.98,0.5,0.2,0.6660662500000001,
1.0,0.5,0.2,0.6659075000000001,
0.0,0.7,0.2,0.0,3.261051468920512e-05
0.02,0.7,0.2,0.0,2.1577081351341198e-05
0.04,0.7,0.2,0.0,0.028967269075004565
0.06,0.7,0.2,0.11072624999999998,
0.08,0.7,0.2,0.19425375000000003,
0.1,0.7,0.2,0.26117625000000005,
0.12,0.7,0.2,0.31538,
0.14,0.7,0.2,0.35587874999999997,
